city,lat,lng,country,iso2,admin_name,capital,population,population_proper,district
Talakolahinna,6.6112,80.7142,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Talakolawela,7.58333,80.91667,Sri Lanka,LK,Central,,,,Matale
Talakolawewa,8.446,80.5761,Sri Lanka,LK,North Central,,,,Anuradhapura
Talakolawewa,8.3581,80.8164,Sri Lanka,LK,North Central,,,,Anuradhapura
Talakolawewa,8.1797,80.325,Sri Lanka,LK,North Central,,,,Anuradhapura
Talakolawewa,8.11667,81.06667,Sri Lanka,LK,North Central,,,,Polonnaruwa
Talakolawewa,7.95,80.4,Sri Lanka,LK,North Western,,,,Kurunegala
Talakolawewa,7.8,80.43333,Sri Lanka,LK,North Western,,,,Kurunegala
Talakolawewa,7.78333,80.05,Sri Lanka,LK,North Western,,,,Kurunegala
Talakolawewa,7.7,80.21667,Sri Lanka,LK,North Western,,,,Kurunegala
Talalla North,5.96667,80.61667,Sri Lanka,LK,Southern,,,,Matara
Talalla South,5.95,80.61667,Sri Lanka,LK,Southern,,,,Matara
Talambugahawatta,7.3725,80.6223,Sri Lanka,LK,Central,,,,Kandy
Talampitiya Mahagama,7.41667,80.36667,Sri Lanka,LK,North Western,,,,Kurunegala
Talamporuwa,6.1283,80.8502,Sri Lanka,LK,Southern,,,,Hambantota
Talamwehera,7.31667,80.03333,Sri Lanka,LK,North Western,,,,Kurunegala
Talancuda,7.65,81.75,Sri Lanka,LK,Eastern,,,,Batticaloa
Talangalla,6.2832,80.3828,Sri Lanka,LK,Southern,,,,Galle
Talangama,6.6301,80.7054,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Talangamuwa,7.4,80.98333,Sri Lanka,LK,Uva,,,,Badulla
Talangamuwa,6.981,80.9647,Sri Lanka,LK,Uva,,,,Badulla
Talangedara,7.83333,80.31667,Sri Lanka,LK,North Western,,,,Kurunegala
Talangedara,7.73333,80.05,Sri Lanka,LK,North Western,,,,Kurunegala
Talangedara,7.5325,80.3007,Sri Lanka,LK,North Western,,,,Kurunegala
Talangomuwa,7.68333,80.48333,Sri Lanka,LK,North Western,,,,Kurunegala
Talangomuwa,7.6576,80.7087,Sri Lanka,LK,Central,,,,Matale
Talanwela,6.06667,80.66667,Sri Lanka,LK,Southern,,,,Matara
Talaotuange,7.5538,80.3686,Sri Lanka,LK,North Western,,,,Kurunegala
Talaotuwa,7.5592,80.3717,Sri Lanka,LK,North Western,,,,Kurunegala
Talapatkanda,6.2249,80.637,Sri Lanka,LK,Southern,,,,Hambantota
Talapelakanda,6.3265,80.5818,Sri Lanka,LK,Southern,,,,Matara
Talapitiya,7.2368,80.4485,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Talapitiya,7.2569,80.6432,Sri Lanka,LK,Central,,,,Kandy
Talapitiyagama,6.08333,80.76667,Sri Lanka,LK,Southern,,,,Hambantota
Talaramba,5.95,80.48333,Sri Lanka,LK,Southern,,,,Matara
Talattewa,8.4206,80.7393,Sri Lanka,LK,North Central,,,,Anuradhapura
Talatuoya,7.2507,80.6899,Sri Lanka,LK,Central,,,,Kandy
Talawa,8.2364,80.3476,Sri Lanka,LK,North Central,,,,Anuradhapura
Talawa,6.2445,80.8093,Sri Lanka,LK,Southern,,,,Hambantota
Talawa,6.2049,80.2537,Sri Lanka,LK,Southern,,,,Galle
Talawa,6.139,80.288,Sri Lanka,LK,Southern,,,,Galle
Talawatta,6.9,81.23333,Sri Lanka,LK,Uva,,,,Moneragala
Talawatta,7.1117,80.2404,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Talawattegedara,7.71667,80.33333,Sri Lanka,LK,North Western,,,,Kurunegala
Talawatura,7.2047,80.5793,Sri Lanka,LK,Central,,,,Kandy
Talawegama,7.33333,81.16667,Sri Lanka,LK,Uva,,,,Badulla
Talawila,8.1248,79.7245,Sri Lanka,LK,North Western,,,,Puttalam
Talayagama,8.0924,80.5062,Sri Lanka,LK,North Central,,,,Anuradhapura
Taldiyawatta,7.0225,79.8614,Sri Lanka,LK,Western,,,,
Talduwa,5.975,80.3762,Sri Lanka,LK,Southern,,,,Galle
Talewela,7.2037,80.3483,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Talgahadeniya,7.1685,80.1775,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Talgahagoda,7.4999,80.5948,Sri Lanka,LK,Central,,,,Matale
Talgahagoda,6,80.53333,Sri Lanka,LK,Southern,,,,Matara
Talgahakanda,6.1057,80.322,Sri Lanka,LK,Southern,,,,Galle
Talgahapotta,7.4475,79.9692,Sri Lanka,LK,North Western,,,,Kurunegala
Talgahawela,7.5812,79.8574,Sri Lanka,LK,North Western,,,,Puttalam
Talgahawewa,8.6137,80.5963,Sri Lanka,LK,North Central,,,,Anuradhapura
Talgampola,6.0854,80.3014,Sri Lanka,LK,Southern,,,,Galle
Talgasgoda,6.2492,80.0839,Sri Lanka,LK,Southern,,,,Galle
Talgasmunuwa,7.33333,80.13333,Sri Lanka,LK,North Western,,,,Kurunegala
Talgaspe,6.3081,80.1985,Sri Lanka,LK,Southern,,,,Galle
Talgaspitiya,7.4638,80.4654,Sri Lanka,LK,North Western,,,,Kurunegala
Talgaspitiya,7.1647,80.4793,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Talgastenna,6.3233,80.1867,Sri Lanka,LK,Southern,,,,Galle
Talgastenna,6.2335,80.567,Sri Lanka,LK,Southern,,,,Matara
Talgaswewa,8.2847,80.1779,Sri Lanka,LK,North Central,,,,Anuradhapura
Talgaswewa,7.91833,80.04639,Sri Lanka,LK,North Western,,,,Puttalam
Talgasyaya,6.0976,80.2429,Sri Lanka,LK,Southern,,,,Galle
Talgehewa,8.4803,80.5626,Sri Lanka,LK,North Central,,,,Anuradhapura
Talgodapitiya,7.5588,80.471,Sri Lanka,LK,North Western,,,,Kurunegala
Taligala,6.2199,80.9336,Sri Lanka,LK,Southern,,,,Hambantota
Talkotayaya,7.0323,81.423,Sri Lanka,LK,Uva,,,,Moneragala
Talkote,7.96667,80.75,Sri Lanka,LK,Central,,,,Matale
Talkote,7.4548,80.3697,Sri Lanka,LK,North Western,,,,Kurunegala
Talladi,8.93333,79.91667,Sri Lanka,LK,Northern,,,,
Tallanda,7.1771,81.2935,Sri Lanka,LK,Uva,,,,Moneragala
Talliyadda,7.1883,80.2076,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Talpatwewa,7.78333,80.38333,Sri Lanka,LK,North Western,,,,Kurunegala
Talpawila East,5.95,80.58333,Sri Lanka,LK,Southern,,,,Matara
Talpawila North,5.95,80.6,Sri Lanka,LK,Southern,,,,Matara
Talpawila South,5.95,80.6,Sri Lanka,LK,Southern,,,,Matara
Talpe North,6.0069,80.2909,Sri Lanka,LK,Southern,,,,Galle
Talpekanda,6.0041,80.2891,Sri Lanka,LK,Southern,,,,Galle
Talpitigalla,7.0882,80.9655,Sri Lanka,LK,Uva,,,,Badulla
Talpitiya,6.68333,79.91667,Sri Lanka,LK,Western,,,,Kalutara
Talunna,6.114,80.8327,Sri Lanka,LK,Southern,,,,Hambantota
Talvupadu,9,79.86667,Sri Lanka,LK,Northern,,,,Mannar
Talwatta,7.3038,80.6478,Sri Lanka,LK,Central,,,,Kandy
Talwatta,7.3,80.18333,Sri Lanka,LK,North Western,,,,Kurunegala
Talwatta,6.2741,80.7178,Sri Lanka,LK,Southern,,,,Hambantota
Talwehera,7.75,80.45,Sri Lanka,LK,North Western,,,,Kurunegala
Talwita,7.5827,80.3403,Sri Lanka,LK,North Western,,,,Kurunegala
Tamaduwa,6.137,80.7206,Sri Lanka,LK,Southern,,,,Hambantota
Tamara Hammillewa,8.5383,80.6501,Sri Lanka,LK,North Central,,,,Anuradhapura
Tamaraikkeni,7.48333,81.71667,Sri Lanka,LK,Eastern,,,,Batticaloa
Tamarakulama,8.25,80.65,Sri Lanka,LK,North Central,,,,Anuradhapura
Tamarakuliya,7.2913,79.8923,Sri Lanka,LK,North Western,,,,Puttalam
Tamarawewa,8.6868,80.7948,Sri Lanka,LK,North Central,,,,Anuradhapura
Tambadiya,7.1489,80.2666,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Tambagalla,7.6656,80.3291,Sri Lanka,LK,North Western,,,,Kurunegala
Tambalapelessa,6.2612,80.8392,Sri Lanka,LK,Southern,,,,Hambantota
Tambana,7.6586,79.8853,Sri Lanka,LK,North Western,,,,Puttalam
Tambanaikkulam,8.796,80.1171,Sri Lanka,LK,Northern,,,,Mannar
Tambarakele,7.7051,79.8497,Sri Lanka,LK,North Western,,,,Puttalam
Tambarawa,7.68333,80.06667,Sri Lanka,LK,North Western,,,,Kurunegala
Tambarawa,7.66667,80.26667,Sri Lanka,LK,North Western,,,,Kurunegala
Tambarawila,7.2813,79.864,Sri Lanka,LK,North Western,,,,Puttalam
Tambarayagama,7.86667,80.3,Sri Lanka,LK,North Western,,,,Kurunegala
Tambarombuwa,7.85,80.1,Sri Lanka,LK,North Western,,,,Kurunegala
Tambilipitiya,7.1537,80.3234,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Tambiluvil,7.1326,81.8514,Sri Lanka,LK,Eastern,,,,Ampara
Tambiyagama,7.5807,80.0864,Sri Lanka,LK,North Western,,,,Kurunegala
Tambola,6.9691,80.876,Sri Lanka,LK,Uva,,,,Badulla
Tambutta,8.0806,80.2311,Sri Lanka,LK,North Western,,,,Kurunegala
Tambuttegama,8.15,80.3,Sri Lanka,LK,North Central,,,,Anuradhapura
Tambuwa,7.71667,80.43333,Sri Lanka,LK,North Western,,,,Kurunegala
Tammanegama,8.1554,80.2989,Sri Lanka,LK,North Central,,,,Anuradhapura
Tammannagala,8.18333,80.46667,Sri Lanka,LK,North Central,,,,Anuradhapura
Tammannagama,8.26667,80.65,Sri Lanka,LK,North Central,,,,Anuradhapura
Tammannagama,7.76667,80.36667,Sri Lanka,LK,North Western,,,,Kurunegala
Tammannagoda,8.35,80.66667,Sri Lanka,LK,North Central,,,,Anuradhapura
Tammannawa,7.93333,80.38333,Sri Lanka,LK,North Western,,,,Kurunegala
Tammannegama,8.15,80.45,Sri Lanka,LK,North Central,,,,Anuradhapura
Tammannegama,8.1,80.56667,Sri Lanka,LK,North Central,,,,Anuradhapura
Tammannekulama,8.3,80.43333,Sri Lanka,LK,North Central,,,,Anuradhapura
Tammannewa,8.7132,80.7472,Sri Lanka,LK,North Central,,,,Anuradhapura
Tammannewa,8.3711,80.5919,Sri Lanka,LK,North Central,,,,Anuradhapura
Tammannewa,8.31667,80.43333,Sri Lanka,LK,North Central,,,,Anuradhapura
Tammannewa,8.28333,80.48333,Sri Lanka,LK,North Central,,,,Anuradhapura
Tammannewa,8.219,80.1211,Sri Lanka,LK,North Central,,,,Anuradhapura
Tammannewa,8.05,80.23333,Sri Lanka,LK,North Western,,,,Kurunegala
Tammannewa,7.88333,80.3,Sri Lanka,LK,North Western,,,,Kurunegala
Tammannewa,7.86667,80.2,Sri Lanka,LK,North Western,,,,Kurunegala
Tammannewa,8.214,80.3373,Sri Lanka,LK,North Central,,,,Anuradhapura
Tammattewa,8.1462,80.4025,Sri Lanka,LK,North Central,,,,Anuradhapura
Tammennawa,8.0909,80.356,Sri Lanka,LK,North Central,,,,Anuradhapura
Tammennawetiya,8.094,80.0819,Sri Lanka,LK,North Western,,,,Puttalam
Tammennawetiya,7.9953,80.0613,Sri Lanka,LK,North Western,,,,Puttalam
Tammennawetiya,7.9809,80.1871,Sri Lanka,LK,North Western,,,,Kurunegala
Tammita,7.6418,80.4411,Sri Lanka,LK,North Western,,,,Kurunegala
Tammitagama,8.0474,80.3779,Sri Lanka,LK,North Western,,,,Kurunegala
Tammitagama,7.83333,80.21667,Sri Lanka,LK,North Western,,,,Kurunegala
Tammitagama,7.76667,80.31667,Sri Lanka,LK,North Western,,,,Kurunegala
Tammitayagekudawewa,7.85,80.31667,Sri Lanka,LK,North Western,,,,Kurunegala
Tammitiya,7.068,80.6336,Sri Lanka,LK,Central,,,,Nuwara Eliya
Tammitiya,6.1302,80.3652,Sri Lanka,LK,Southern,,,,Galle
Tammittigama,7.6238,80.366,Sri Lanka,LK,North Western,,,,Kurunegala
Tammuttegama,8.15,80.28333,Sri Lanka,LK,North Central,,,,Anuradhapura
Tampakamam,9.61667,80.33333,Sri Lanka,LK,Northern,,,,Kilinochchi
Tampalai,9.78333,80.11667,Sri Lanka,LK,Northern,,,,Jaffna
Tampalakamam,8.4995,81.0972,Sri Lanka,LK,Eastern,,,,Trincomalee
Tampalawattai,7.46667,81.75,Sri Lanka,LK,Eastern,,,,Batticaloa
Tampana,7.3419,80.3281,Sri Lanka,LK,North Western,,,,Kurunegala
Tampanaikkulam,8.7689,80.4601,Sri Lanka,LK,Northern,,,,Vavuniya
Tanabaddegama,6.2387,80.1616,Sri Lanka,LK,Southern,,,,Galle
Tanahena,7.71667,80.15,Sri Lanka,LK,North Western,,,,Kurunegala
Tanahenwala,6.1058,80.8806,Sri Lanka,LK,Southern,,,,Hambantota
Tanamalwila,6.4331,81.1285,Sri Lanka,LK,Uva,,,,Moneragala
Tanapele,6.4657,80.4884,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Tanayamgama,7.1158,81.2243,Sri Lanka,LK,Uva,,,,Moneragala
Tanayamkanda,6.264,80.1563,Sri Lanka,LK,Southern,,,,Galle
Tandikkulam,8.7783,80.4957,Sri Lanka,LK,Northern,,,,Vavuniya
Tanduvan,9.0972,80.6739,Sri Lanka,LK,Northern,,,,Mullaitivu
Tangamale,7.0329,80.9361,Sri Lanka,LK,Uva,,,,Badulla
Taniantenna,6.6328,80.8548,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Tanikannawa,7.6374,79.7991,Sri Lanka,LK,North Western,,,,
Tanipolgaha,6.2332,80.1118,Sri Lanka,LK,Southern,,,,Galle
Tanjanagaram,6.2969,81.3034,Sri Lanka,LK,Southern,,,,Hambantota
Tannayankulama,8.3762,80.4455,Sri Lanka,LK,North Central,,,,Anuradhapura
Tannipalai,8.11667,81.41667,Sri Lanka,LK,Eastern,,,,
Tannippavilaikudiyiruppu,9.05,79.85,Sri Lanka,LK,Northern,,,,Mannar
Tanniyuttu,9.21667,80.78333,Sri Lanka,LK,Northern,,,,Mullaitivu
Tanthirimale,8.5713,80.2456,Sri Lanka,LK,North Central,,,,Anuradhapura
Tantirigama,7.6146,80.3788,Sri Lanka,LK,North Western,,,,Kurunegala
Tantirigoda,6.4714,79.9879,Sri Lanka,LK,Western,,,,Kalutara
Tantirikanda,6.8716,80.3526,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Tantiriyawa,7.86667,80.2,Sri Lanka,LK,North Western,,,,Kurunegala
Tapassarakanda,6.5237,80.3751,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Tarakkundu,9,79.86667,Sri Lanka,LK,Northern,,,,Mannar
Taralanda,7.4726,80.6241,Sri Lanka,LK,Central,,,,Matale
Tarampitiya,7.6268,80.0099,Sri Lanka,LK,North Western,,,,Kurunegala
Taranagolla,7.73333,80.06667,Sri Lanka,LK,North Western,,,,Kurunegala
Taranagolla,7.71667,80.36667,Sri Lanka,LK,North Western,,,,Kurunegala
Taranagolla,7.6287,80.298,Sri Lanka,LK,North Western,,,,Kurunegala
Taranagollewa,8.28333,80.66667,Sri Lanka,LK,North Central,,,,Anuradhapura
Taranewa,8.2,80.33333,Sri Lanka,LK,North Central,,,,Anuradhapura
Tarankonde,8.4558,80.474,Sri Lanka,LK,North Central,,,,Anuradhapura
Taraperiya,6.08333,80.7,Sri Lanka,LK,Southern,,,,Hambantota
Tarapota,7.4787,80.4229,Sri Lanka,LK,North Western,,,,Kurunegala
Taraspodiya,7.9687,80.0654,Sri Lanka,LK,North Western,,,,Puttalam
Tariyankulama,8.31667,80.48333,Sri Lanka,LK,North Central,,,,Anuradhapura
Tattawala,7.6449,80.4874,Sri Lanka,LK,North Western,,,,Kurunegala
Tattawanniyagama,8.0111,80.1861,Sri Lanka,LK,North Western,,,,Kurunegala
Tatuwalakanda,6.8762,80.312,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Tavadi,9.707,80.0152,Sri Lanka,LK,Northern,,,,Jaffna
Tavalal Iyattalal,9.6993,80.217,Sri Lanka,LK,Northern,,,,Jaffna
Tavasiyakulam,8.85,80.4307,Sri Lanka,LK,Northern,,,,Vavuniya
Tavasiyur,8.8851,80.4846,Sri Lanka,LK,Northern,,,,Vavuniya
Tawalama,6.3387,80.3437,Sri Lanka,LK,Southern,,,,Galle
Tawalandena,7.436,80.0915,Sri Lanka,LK,North Western,,,,Kurunegala
Tawalangoda,7.1805,80.4641,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Tawalantenna,7.23333,80.8,Sri Lanka,LK,Central,,,,Kandy
Tawalantennegama,7.4009,80.7591,Sri Lanka,LK,Central,,,,Kandy
Tawallegedara,7.41667,80.08333,Sri Lanka,LK,North Western,,,,Kurunegala
Tawaluwewa,7.88333,80.41667,Sri Lanka,LK,North Western,,,,Kurunegala
Tawaluwila,6.121,81.0164,Sri Lanka,LK,Southern,,,,Hambantota
Tawapitiya,7.2834,80.5122,Sri Lanka,LK,Central,,,,Kandy
Tayilankudiyiruppu,9.06667,79.85,Sri Lanka,LK,Northern,,,,Mannar
Tebugala,6.4565,80.4986,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Tebuwana,6.5829,80.0466,Sri Lanka,LK,Western,,,,Kalutara
Teiyadaluwa,7.7008,79.9844,Sri Lanka,LK,North Western,,,,Kurunegala
Tekewa,7.575,80.0754,Sri Lanka,LK,North Western,,,,Kurunegala
Tekilpadantan,9.0828,80.6253,Sri Lanka,LK,Northern,,,,Vavuniya
Teladinnanwewa,7.86667,80.6,Sri Lanka,LK,North Central,,,,Anuradhapura
Telahera,7.7,80.08333,Sri Lanka,LK,North Western,,,,Kurunegala
Telambugaswewa,8.28333,80.7,Sri Lanka,LK,North Central,,,,Anuradhapura
Telambuhinna,7.2951,80.6727,Sri Lanka,LK,Central,,,,Kandy
Teldeniya,7.29694,80.76861,Sri Lanka,LK,Central,,,,Kandy
Telembiyagama,8.0419,80.5696,Sri Lanka,LK,North Central,,,,Anuradhapura
Telembiyawa,7.71667,80.36667,Sri Lanka,LK,North Western,,,,Kurunegala
Telhiriyawa,8.1535,80.3244,Sri Lanka,LK,North Central,,,,Anuradhapura
Teligama,7.539,80.7694,Sri Lanka,LK,Central,,,,Matale
Teligama,7.0079,80.3798,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Telihenna,7.1313,80.5259,Sri Lanka,LK,Central,,,,Kandy
Telijjagoda,7.1356,80.3754,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Telikada,6.121,80.1803,Sri Lanka,LK,Southern,,,,Galle
Teliyagonna,7.4736,80.3806,Sri Lanka,LK,North Western,,,,Kurunegala
Teliyawa,8.0238,80.5257,Sri Lanka,LK,North Central,,,,Anuradhapura
Telkumuduwala,7.0625,80.2776,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Tellambure,6.1244,80.3294,Sri Lanka,LK,Southern,,,,Galle
Tellippalai,9.7875,80.0304,Sri Lanka,LK,Northern,,,,Jaffna
Tellippalai East,9.78333,80.03333,Sri Lanka,LK,Northern,,,,Jaffna
Tellippalai North West,9.8092,79.9966,Sri Lanka,LK,Northern,,,,Jaffna
Tellippalai South West,9.7945,80.0085,Sri Lanka,LK,Northern,,,,Jaffna
Telliyankudiyiruppu,9.05,79.85,Sri Lanka,LK,Northern,,,,Mannar
Tellumbawewa,6.2163,81.1997,Sri Lanka,LK,Southern,,,,Hambantota
Telnaidagama,7.86667,80.33333,Sri Lanka,LK,North Western,,,,Kurunegala
Telulla,6.205,81.2826,Sri Lanka,LK,Southern,,,,Hambantota
Telwatta,6.1672,80.0886,Sri Lanka,LK,Southern,,,,Galle
Tembarawa,7.1797,80.4671,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Tembekumburagama,6.95,80.98333,Sri Lanka,LK,Uva,,,,Badulla
Tembichchiya,7.6066,81.4273,Sri Lanka,LK,Eastern,,,,Ampara
Tembilideniya,7.5945,80.6136,Sri Lanka,LK,Central,,,,Matale
Tembiliyana,6.9656,80.2388,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Tembillpole,7.5267,80.2608,Sri Lanka,LK,North Western,,,,Kurunegala
Tempane,7.45,80.4,Sri Lanka,LK,North Western,,,,Kurunegala
Tengodagama,7.78333,80.16667,Sri Lanka,LK,North Western,,,,Kurunegala
Tengodagedara,7.5834,80.1028,Sri Lanka,LK,North Western,,,,Kurunegala
Tenipita,6.3298,80.5801,Sri Lanka,LK,Southern,,,,Matara
Tenna,7.45,80.6,Sri Lanka,LK,Central,,,,Matale
Tennahena,6.45,80.65,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Tennakonwela,6.867,80.8532,Sri Lanka,LK,Uva,,,,Badulla
Tennamaravadi,8.9759,80.9123,Sri Lanka,LK,Eastern,,,,Trincomalee
Tennankuriyawa,7.88333,80.01667,Sri Lanka,LK,North Western,,,,Puttalam
Tennapella,6.03333,80.66667,Sri Lanka,LK,Southern,,,,Hambantota
Tennapita,6.4276,80.677,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Tenne Welagama,7.3424,80.5114,Sri Lanka,LK,Central,,,,Kandy
Tennegammedda,7.4607,80.5479,Sri Lanka,LK,North Western,,,,Kurunegala
Tennegammedda,7.3062,80.721,Sri Lanka,LK,Central,,,,Kandy
Tennegewatta,6.2363,80.5826,Sri Lanka,LK,Southern,,,,Matara
Tennehena,7.35,80.63333,Sri Lanka,LK,Central,,,,Kandy
Tennehena,6.6831,80.6841,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Tennehena,6.533,80.6796,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Tennehenwala,7.11667,80.85,Sri Lanka,LK,Central,,,,Nuwara Eliya
Tennekanuwa,6.9667,80.4635,Sri Lanka,LK,Central,,,,Nuwara Eliya
Tennekongama,7.88333,80.4,Sri Lanka,LK,North Western,,,,Kurunegala
Tennekongama,7.71667,80.18333,Sri Lanka,LK,North Western,,,,Kurunegala
Tennekumbura,7.2809,80.6531,Sri Lanka,LK,Central,,,,Kandy
Tennewatta Colony,7.0107,80.8885,Sri Lanka,LK,Central,,,,Nuwara Eliya
Tenneyayagama,6.5659,80.6402,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Tenniyankulam,9.2,80.23333,Sri Lanka,LK,Northern,,,,Mullaitivu
Tentukki,9.1494,80.7315,Sri Lanka,LK,Northern,,,,Mullaitivu
Tenudaiyan,8.96667,80,Sri Lanka,LK,Northern,,,,Mannar
Teppanawa,6.7804,80.3164,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Tepugolla,7.0706,80.8995,Sri Lanka,LK,Central,,,,Nuwara Eliya
Terankandal,9.16667,80.3,Sri Lanka,LK,Northern,,,,Mullaitivu
Terumurikandi,9.3033,80.4094,Sri Lanka,LK,Northern,,,,Mullaitivu
Tettativu,7.56667,81.78333,Sri Lanka,LK,Eastern,,,,Batticaloa
Tettavadimarutankulam,8.88333,79.98333,Sri Lanka,LK,Northern,,,,Mannar
Thabboagara,7.4949,79.9602,Sri Lanka,LK,North Western,,,,Kurunegala
Thabbomulla,7.45,80.0054,Sri Lanka,LK,North Western,,,,Kurunegala
Thachchankulam,8.7434,80.5081,Sri Lanka,LK,Northern,,,,Vavuniya
Thaddankulam,8.7034,80.3333,Sri Lanka,LK,Northern,,,,Vavuniya
Thaddumunai,8.11667,81.41667,Sri Lanka,LK,Eastern,,,,
Thala Mawathagama,7.75,80.05,Sri Lanka,LK,North Western,,,,Kurunegala
Thalagahagedara,7.0151,81.1299,Sri Lanka,LK,Uva,,,,Badulla
Thalagahawatta,6.6367,80.5981,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Thalagedaragama,6.9518,81.3631,Sri Lanka,LK,Uva,,,,Moneragala
Thalagoda,7.1302,81.0093,Sri Lanka,LK,Uva,,,,Badulla
Thalahagama West,6.1204,80.4988,Sri Lanka,LK,Southern,,,,Matara
Thalahena,6.5924,80.6644,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Thalakolawewa,7.9313,80.4797,Sri Lanka,LK,North Central,,,,Anuradhapura
Thalakumburagama,7.0365,80.9779,Sri Lanka,LK,Uva,,,,Badulla
Thalammehera,7.3224,80.05,Sri Lanka,LK,North Western,,,,Kurunegala
Thalangama,6.6517,80.4296,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Thalangpola Ihala,7.6824,79.9962,Sri Lanka,LK,North Western,,,,Kurunegala
Thalangpola Pahala,7.6802,79.9855,Sri Lanka,LK,North Western,,,,Kurunegala
Thalapellegoda,7.3592,80.5232,Sri Lanka,LK,Central,,,,Kandy
Thalapitiya,6.8736,80.2884,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Thalavai,7.8026,81.6107,Sri Lanka,LK,Eastern,,,,Batticaloa
Thalawa,7.937,80.4325,Sri Lanka,LK,North Western,,,,Kurunegala
Thalawagama,6.9041,81.2855,Sri Lanka,LK,Uva,,,,Moneragala
Thalawathenna,7.1648,81.0524,Sri Lanka,LK,Uva,,,,Badulla
Thalawatta,7.2666,80.2404,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Thalawattagama,6.9081,81.2308,Sri Lanka,LK,Uva,,,,Moneragala
Thalawekanda,7.0122,80.9843,Sri Lanka,LK,Uva,,,,Badulla
Thalawitiya Pahala,6.8396,80.2894,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Thalawitiya Udaha,6.8458,80.2953,Sri Lanka,LK,Sabaragamuwa,,,,Ratnapura
Thalayadimadu,7.53333,81.6,Sri Lanka,LK,Eastern,,,,Batticaloa
Thaldeka,7.3269,79.8331,Sri Lanka,LK,North Western,,,,Puttalam
Thaldenagama,7.0956,81.0479,Sri Lanka,LK,Uva,,,,Badulla
Thaldewa,7.3382,80.3812,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Thalgahapitiya,7.6039,79.9162,Sri Lanka,LK,North Western,,,,Kurunegala
Thalgasduwa,7.85,80.05,Sri Lanka,LK,North Western,,,,Kurunegala
Thalumpitiya,6.9146,80.2509,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Thalwattegedera,7.3816,80.2989,Sri Lanka,LK,North Western,,,,Kurunegala
Thamarakkulama,7.7375,79.9088,Sri Lanka,LK,North Western,,,,Puttalam
Thamaravillu,8.4647,81.1792,Sri Lanka,LK,Eastern,,,,Trincomalee
Thambagoda,7.2061,81.0564,Sri Lanka,LK,Uva,,,,Badulla
Thambala,8.01667,81.08333,Sri Lanka,LK,North Central,,,,Polonnaruwa
Thambana,7.3885,79.9763,Sri Lanka,LK,North Western,,,,Kurunegala
Thambare,8.0114,80.2197,Sri Lanka,LK,North Western,,,,Kurunegala
Thambera,7.85327,80.26709,Sri Lanka,LK,North Western,,,,Kurunegala
Thambewila,7.3074,80.2709,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Thambugala,7.1753,80.1559,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Thammale,7.0726,80.9189,Sri Lanka,LK,Central,,,,Nuwara Eliya
Thammita,7.4429,80.2873,Sri Lanka,LK,North Western,,,,Kurunegala
Thammita,7.205,80.4285,Sri Lanka,LK,Sabaragamuwa,,,,Kegalle
Thammitagama,8.1352,80.1696,Sri Lanka,LK,North Western,,,,Kurunegala
Thampaddai,7.1631,81.8557,Sri Lanka,LK,Eastern,,,,Ampara
